SETTLEMENTDATE,DUID,INITIALMW,TOTALCLEARED,RAMPDOWNRATE,RAMPUPRATE,LOWER1SEC,RAISE1SEC,TOTAL_RAISE1SEC,RAISE1SEC_MARKET_SHARE_PCT
2023-10-10 14:35:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 14:35:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:35:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:35:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:35:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:35:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:40:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 14:40:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 14:40:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 14:40:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 14:40:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 14:40:00,WALGRVG1,0.04002,0,600,600,0,4.0,50.0,8.0
2023-10-10 14:40:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:40:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:40:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 14:40:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:40:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:40:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:40:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:40:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:45:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 14:45:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 14:45:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 14:45:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 14:45:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 14:45:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 14:45:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:45:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:45:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 14:45:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:45:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:45:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:45:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:45:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:50:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 14:50:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 14:50:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 14:50:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 14:50:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 14:50:00,WALGRVG1,0.06795,0,600,600,0,4.0,50.0,8.0
2023-10-10 14:50:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:50:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:50:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 14:50:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:50:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:50:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:50:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:50:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:55:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 14:55:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 14:55:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 14:55:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 14:55:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 14:55:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 14:55:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:55:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 14:55:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 14:55:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:55:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:55:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 14:55:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 14:55:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:00:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 15:00:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:00:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 15:00:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:00:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:00:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:00:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:00:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:00:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:00:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:00:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:00:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:00:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:00:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:05:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 15:05:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:05:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 15:05:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:05:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:05:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:05:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:05:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:05:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:05:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:05:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:05:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:05:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:05:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:10:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 15:10:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:10:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 15:10:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:10:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:10:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:10:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:10:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:10:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:10:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:10:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:10:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:10:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:10:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:15:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 15:15:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:15:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 15:15:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:15:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:15:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:15:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:15:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:15:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:15:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:15:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:15:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:15:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:15:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:20:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 15:20:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:20:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 15:20:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:20:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:20:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:20:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:20:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:20:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:20:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:20:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:20:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:20:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:20:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:25:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 15:25:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:25:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 15:25:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:25:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:25:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:25:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:25:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:25:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:25:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:25:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:25:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:25:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:25:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:30:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-10 15:30:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:30:00,ASNENC1,0,0,0,0,0,6.0,50.0,12.0
2023-10-10 15:30:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:30:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:30:00,WALGRVG1,0.15172,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:30:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:30:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:30:00,LBBG1,0.15,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:30:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:30:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:30:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:30:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:30:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:35:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 15:35:00,DRVIOT04,0,0,0,0,0,9.0,50.0,18.0
2023-10-10 15:35:00,VENUS1,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 15:35:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:35:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:35:00,WALGRVG1,0.02141,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:35:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:35:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:35:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:35:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:35:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:35:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:35:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:35:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:40:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 15:40:00,DRVIOT04,0,0,0,0,0,9.0,50.0,18.0
2023-10-10 15:40:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:40:00,QBYNBG1,0.58949,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:40:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:40:00,WALGRVG1,0,0,600,600,0,4.0,50.0,8.0
2023-10-10 15:40:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:40:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:40:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:40:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:40:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:40:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:40:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:40:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:45:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 15:45:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:45:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 15:45:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 15:45:00,WALGRVG1,0,0,600,600,0,5.0,50.0,10.0
2023-10-10 15:45:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:45:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:45:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:45:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 15:45:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:45:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:45:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:45:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:45:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:50:00,VENUS1,0,0,0,0,0,11.0,50.0,22.0
2023-10-10 15:50:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 15:50:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 15:50:00,WALGRVG1,0.07539,0,600,600,0,6.0,50.0,12.0
2023-10-10 15:50:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:50:00,LBBG1,0,0,300,300,0,3.0,50.0,6.0
2023-10-10 15:50:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:50:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:50:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:50:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:50:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:50:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:50:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:55:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 15:55:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 15:55:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 15:55:00,WALGRVG1,0.15544,0,600,600,0,5.27229,50.0,10.54
2023-10-10 15:55:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 15:55:00,QBYNBG1,9.59335,0,120,120,0,3.72771,50.0,7.46
2023-10-10 15:55:00,LBBG1,0.3,0,300,300,0,3.0,50.0,6.0
2023-10-10 15:55:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:55:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 15:55:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:55:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:55:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 15:55:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 15:55:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:00:00,VENUS1,0,0,0,0,0,11.0,50.0,22.0
2023-10-10 16:00:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 16:00:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 16:00:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-10 16:00:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 16:00:00,LBBG1,0.15,0,300,300,0,3.0,50.0,6.0
2023-10-10 16:00:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:00:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:00:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:00:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:00:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:00:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:00:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:05:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 16:05:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 16:05:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 16:05:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 16:05:00,WALGRVG1,0.02699,0,600,600,0,5.0,50.0,10.0
2023-10-10 16:05:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 16:05:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:05:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:05:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 16:05:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:05:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:05:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:05:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:05:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:10:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 16:10:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 16:10:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 16:10:00,QBYNBG1,4.42443,0,120,120,0,5.0,50.0,10.0
2023-10-10 16:10:00,WALGRVG1,0,0,600,600,0,5.0,50.0,10.0
2023-10-10 16:10:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 16:10:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:10:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:10:00,LBBG1,0.15,0,300,300,0,2.0,50.0,4.0
2023-10-10 16:10:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:10:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:10:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:10:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:10:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:15:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 16:15:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 16:15:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 16:15:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 16:15:00,WALGRVG1,0.00093,0,600,600,0,5.0,50.0,10.0
2023-10-10 16:15:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 16:15:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:15:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:15:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 16:15:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:15:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:15:00,ASRMGE03,0,0,0,0,0.18374,1.0,50.0,2.0
2023-10-10 16:15:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:15:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:20:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 16:20:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 16:20:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 16:20:00,QBYNBG1,2.45746,0,120,120,0,5.0,50.0,10.0
2023-10-10 16:20:00,WALGRVG1,0.65063,0,600,600,0,5.0,50.0,10.0
2023-10-10 16:20:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 16:20:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:20:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:20:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 16:20:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-10 16:20:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:20:00,ASRMGE03,0,0,0,0,0.12359,1.0,50.0,2.0
2023-10-10 16:20:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:20:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:25:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 16:25:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 16:25:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 16:25:00,QBYNBG1,5.17242,0,120,120,0,5.0,50.0,10.0
2023-10-10 16:25:00,WALGRVG1,0.39559,0,600,600,0,5.0,50.0,10.0
2023-10-10 16:25:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 16:25:00,ASQENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:25:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:25:00,LBBG1,0.3,0,300,300,0,2.0,50.0,4.0
2023-10-10 16:25:00,ASRMGE01,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:25:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:25:00,ASRMGE03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:25:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:25:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:30:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-10 16:30:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-10 16:30:00,DRVIOT04,0,0,0,0,0,7.0,50.0,14.0
2023-10-10 16:30:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-10 16:30:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-10 16:30:00,DRVIOT05,0,0,0,0,0,4.0,50.0,8.0
2023-10-10 16:30:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-10 16:30:00,LBBG1,0,0,300,300,0,2.0,50.0,4.0
2023-10-10 16:30:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:30:00,ASRMGE01,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:30:00,ASRMGE02,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:30:00,ASRMGE03,0,0,0,0,0,1.0,50.0,2.0
2023-10-10 16:30:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
